"lhs","op","rhs","est","se","z","model","time","effect_type","effect","estRef","Bias","RelBiasPercent","Scenario","ScenarioSubtitle","effect_parsed","model_lab","Scenario_plain"
"Y5","~","X4",0.100000003571178,0.0530542606204626,1.88486282537332,"model_covariates",5,"cross","X[t-1] -> Y[t]",0.100000003571178,0,0,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","True Model","Scenario 3B"
"X5","~","Y4",0.288312305951309,0.0381831470776526,7.55077378417686,"model_clpm",5,"cross","Y[t-1] -> X[t]",0.14999998924279,0.138312316708519,92.2082177517003,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","CLPM","Scenario 3B"
"Y5","~","X4",0.0933851454668316,0.0465652138869264,2.00547012827209,"model_clpm",5,"cross","X[t-1] -> Y[t]",0.100000003571178,-0.00661485810434621,-6.61485786811788,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","CLPM","Scenario 3B"
"X5","~","Y4",0.222025787057496,0.0472536349842319,4.69859698902705,"model_clpm_lag2",5,"cross","Y[t-1] -> X[t]",0.14999998924279,0.0720257978147056,48.0172019866779,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","CLPM lag 2","Scenario 3B"
"Y5","~","X4",0.0913845884302757,0.0505391436176749,1.80819424091539,"model_clpm_lag2",5,"cross","X[t-1] -> Y[t]",0.100000003571178,-0.00861541514090211,-8.61541483323033,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 3B"
"X5","~","Y4",0.18441277578297,0.0498280584192463,3.70098257153322,"model_dpm",5,"cross","Y[t-1] -> X[t]",0.14999998924279,0.0344127865401801,22.9418593387227,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","DPM","Scenario 3B"
"Y5","~","X4",0.108754699648165,0.0508109048684242,2.14038108413512,"model_dpm",5,"cross","X[t-1] -> Y[t]",0.100000003571178,0.00875469607698671,8.75469576434096,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","DPM","Scenario 3B"
"X5","~","Y4",0.15000003219191,0.126536227951018,1.18543151333684,"model_dpm_free",5,"cross","Y[t-1] -> X[t]",0.14999998924279,4.29491203435273e-08,2.86327489490748e-05,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","DPM-free","Scenario 3B"
"Y5","~","X4",0.0999999853560185,0.0497973027694403,2.00814059787565,"model_dpm_free",5,"cross","X[t-1] -> Y[t]",0.100000003571178,-1.82151592975632e-08,-1.82151586470675e-05,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","DPM-free","Scenario 3B"
"X5","~","Y4",0.310298064569912,0.0553102411045131,5.61013762322206,"model_riclpm",5,"cross","Y[t-1] -> X[t]",0.14999998924279,0.160298075327122,106.865391215238,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","RICLPM","Scenario 3B"
"Y5","~","X4",0.087447937498745,0.0655829747259235,1.33339388559602,"model_riclpm",5,"cross","X[t-1] -> Y[t]",0.100000003571178,-0.0125520660724328,-12.5520656241762,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","RICLPM","Scenario 3B"
"X5","~","Y4",0.136436109290627,0.132431530025887,1.03023886580452,"model_riclpm_free",5,"cross","Y[t-1] -> X[t]",0.14999998924279,-0.0135638799521625,-9.04258728326175,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","RICLPM-free","Scenario 3B"
"Y5","~","X4",0.111061235298227,0.0574247486187618,1.93403084853804,"model_riclpm_free",5,"cross","X[t-1] -> Y[t]",0.100000003571178,0.0110612317270497,11.0612313320334,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","RICLPM-free","Scenario 3B"
"X2","~","Y1",0.150000000000004,0.0455772207872951,3.29111774278737,"model_covariates",2,"cross","Y[t-1] -> X[t]",0.150000000000004,0,0,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","True Model","Scenario 4A"
"Y2","~","X1",0.0999999999999961,0.0444391332854247,2.25026890956027,"model_covariates",2,"cross","X[t-1] -> Y[t]",0.0999999999999961,0,0,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","True Model","Scenario 4A"
"X2","~","Y1",0.181374195937825,0.0404405027589106,4.48496392389338,"model_clpm",2,"cross","Y[t-1] -> X[t]",0.150000000000004,0.0313741959378206,20.9161306252132,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","CLPM","Scenario 4A"
"Y2","~","X1",0.13961246340778,0.0388538377923706,3.59327344067912,"model_clpm",2,"cross","X[t-1] -> Y[t]",0.0999999999999961,0.0396124634077837,39.6124634077852,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","CLPM","Scenario 4A"
"X2","~","Y1",0.181374195937821,0.0404404947201796,4.48496481541104,"model_clpm_lag2",2,"cross","Y[t-1] -> X[t]",0.150000000000004,0.0313741959378173,20.916130625211,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","CLPM lag 2","Scenario 4A"
"Y2","~","X1",0.139612463407784,0.0388538320018274,3.59327397619925,"model_clpm_lag2",2,"cross","X[t-1] -> Y[t]",0.0999999999999961,0.0396124634077877,39.6124634077892,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 4A"
"X2","~","Y1",0.141100175958765,0.0433845787614291,3.25231176576986,"model_dpm",2,"cross","Y[t-1] -> X[t]",0.150000000000004,-0.00889982404123904,-5.93321602749253,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","DPM","Scenario 4A"
"Y2","~","X1",0.110363949980203,0.046367777558326,2.38018632317187,"model_dpm",2,"cross","X[t-1] -> Y[t]",0.0999999999999961,0.0103639499802068,10.3639499802072,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","DPM","Scenario 4A"
"X2","~","Y1",0.144343523204616,0.0422694461390549,3.41484302230424,"model_dpm_free",2,"cross","Y[t-1] -> X[t]",0.150000000000004,-0.00565647679538772,-3.77098453025838,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","DPM-free","Scenario 4A"
"Y2","~","X1",0.106042526579628,0.0492334486866803,2.15387159356799,"model_dpm_free",2,"cross","X[t-1] -> Y[t]",0.0999999999999961,0.00604252657963178,6.04252657963201,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","DPM-free","Scenario 4A"
"X2","~","Y1",0.162003166979565,0.054728352937157,2.96013233150993,"model_riclpm",2,"cross","Y[t-1] -> X[t]",0.150000000000004,0.012003166979561,8.00211131970713,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","RICLPM","Scenario 4A"
"Y2","~","X1",0.0980317249466516,0.0614254525943937,1.59594631876752,"model_riclpm",2,"cross","X[t-1] -> Y[t]",0.0999999999999961,-0.00196827505334456,-1.96827505334463,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","RICLPM","Scenario 4A"
"X2","~","Y1",0.159446435148978,0.0607377292767926,2.62516292669343,"model_riclpm_free",2,"cross","Y[t-1] -> X[t]",0.150000000000004,0.00944643514897398,6.29762343264914,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","RICLPM-free","Scenario 4A"
"Y2","~","X1",0.107543301626394,0.0577020654727969,1.86376866660161,"model_riclpm_free",2,"cross","X[t-1] -> Y[t]",0.0999999999999961,0.00754330162639745,7.54330162639774,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","RICLPM-free","Scenario 4A"
"X3","~","Y2",0.150000000000004,0.040779547742819,3.67831445669768,"model_covariates",3,"cross","Y[t-1] -> X[t]",0.150000000000004,0,0,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","True Model","Scenario 4A"
"Y3","~","X2",0.0999999999999975,0.0489742311379504,2.04189014664299,"model_covariates",3,"cross","X[t-1] -> Y[t]",0.0999999999999975,0,0,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","True Model","Scenario 4A"
"X3","~","Y2",0.191980211460962,0.0384780757619821,4.98934023230564,"model_clpm",3,"cross","Y[t-1] -> X[t]",0.150000000000004,0.0419802114609577,27.9868076406377,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","CLPM","Scenario 4A"
"Y3","~","X2",0.123511259647599,0.0412935358830253,2.99105554916579,"model_clpm",3,"cross","X[t-1] -> Y[t]",0.0999999999999975,0.0235112596476019,23.5112596476025,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","CLPM","Scenario 4A"
"X3","~","Y2",0.153717519327388,0.0447153647823536,3.43768903766274,"model_clpm_lag2",3,"cross","Y[t-1] -> X[t]",0.150000000000004,0.0037175193273834,2.47834621825553,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","CLPM lag 2","Scenario 4A"
"Y3","~","X2",0.100001037120653,0.0470854786567561,2.12381906212829,"model_clpm_lag2",3,"cross","X[t-1] -> Y[t]",0.0999999999999975,1.03712065592509e-06,0.00103712065592512,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 4A"
"X3","~","Y2",0.156988189038249,0.0432088360728312,3.63324271854107,"model_dpm",3,"cross","Y[t-1] -> X[t]",0.150000000000004,0.00698818903824447,4.65879269216285,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","DPM","Scenario 4A"
"Y3","~","X2",0.0885155778123656,0.0495498799143058,1.78639338713735,"model_dpm",3,"cross","X[t-1] -> Y[t]",0.0999999999999975,-0.0114844221876318,-11.4844221876321,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","DPM","Scenario 4A"
"X3","~","Y2",0.148488406469982,0.0440317559625299,3.37230263077272,"model_dpm_free",3,"cross","Y[t-1] -> X[t]",0.150000000000004,-0.00151159353002212,-1.00772902001472,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","DPM-free","Scenario 4A"
"Y3","~","X2",0.0922739719899275,0.0526986998068798,1.7509724590564,"model_dpm_free",3,"cross","X[t-1] -> Y[t]",0.0999999999999975,-0.00772602801007001,-7.7260280100702,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","DPM-free","Scenario 4A"
"X3","~","Y2",0.183876495803114,0.0534756475263191,3.43850900940686,"model_riclpm",3,"cross","Y[t-1] -> X[t]",0.150000000000004,0.0338764958031098,22.5843305354059,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","RICLPM","Scenario 4A"
"Y3","~","X2",0.0847499635684285,0.0653900462293047,1.29606826199868,"model_riclpm",3,"cross","X[t-1] -> Y[t]",0.0999999999999975,-0.015250036431569,-15.2500364315694,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","RICLPM","Scenario 4A"
"X3","~","Y2",0.155757864066407,0.0580570985212308,2.68283927433005,"model_riclpm_free",3,"cross","Y[t-1] -> X[t]",0.150000000000004,0.00575786406640319,3.83857604426869,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","RICLPM-free","Scenario 4A"
"Y3","~","X2",0.10134457029356,0.0625933823457921,1.61909400795263,"model_riclpm_free",3,"cross","X[t-1] -> Y[t]",0.0999999999999975,0.00134457029356277,1.34457029356281,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","RICLPM-free","Scenario 4A"
"X4","~","Y3",0.150000000000007,0.0376239805163473,3.986818989948,"model_covariates",4,"cross","Y[t-1] -> X[t]",0.150000000000007,0,0,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","True Model","Scenario 4A"
"Y4","~","X3",0.0999999999999955,0.0555324475572625,1.80074901069109,"model_covariates",4,"cross","X[t-1] -> Y[t]",0.0999999999999955,0,0,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","True Model","Scenario 4A"
"X4","~","Y3",0.125544354842837,0.0371722641713446,3.37736636821861,"model_clpm",4,"cross","Y[t-1] -> X[t]",0.150000000000007,-0.0244556451571703,-16.3037634381128,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","CLPM","Scenario 4A"
"Y4","~","X3",0.152226735638086,0.0419264718249662,3.63080242653374,"model_clpm",4,"cross","X[t-1] -> Y[t]",0.0999999999999955,0.0522267356380904,52.2267356380928,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","CLPM","Scenario 4A"
"X4","~","Y3",0.107125088690093,0.0412560964129867,2.59658809252667,"model_clpm_lag2",4,"cross","Y[t-1] -> X[t]",0.150000000000007,-0.0428749113099136,-28.5832742066077,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","CLPM lag 2","Scenario 4A"
"Y4","~","X3",0.112325761171014,0.0502572743950597,2.23501498087719,"model_clpm_lag2",4,"cross","X[t-1] -> Y[t]",0.0999999999999955,0.0123257611710188,12.3257611710194,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 4A"
"X4","~","Y3",0.13620455051946,0.0434660060279662,3.13358789928445,"model_dpm",4,"cross","Y[t-1] -> X[t]",0.150000000000007,-0.013795449480547,-9.19696632036425,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","DPM","Scenario 4A"
"Y4","~","X3",0.0916832355542273,0.0525806940996227,1.74366727416185,"model_dpm",4,"cross","X[t-1] -> Y[t]",0.0999999999999955,-0.00831676444576812,-8.3167644457685,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","DPM","Scenario 4A"
"X4","~","Y3",0.144366080329542,0.0470456521187742,3.06863809571747,"model_dpm_free",4,"cross","Y[t-1] -> X[t]",0.150000000000007,-0.00563391967046528,-3.75594644697668,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","DPM-free","Scenario 4A"
"Y4","~","X3",0.0874015639635286,0.0563911772421387,1.54991557612344,"model_dpm_free",4,"cross","X[t-1] -> Y[t]",0.0999999999999955,-0.0125984360364669,-12.5984360364675,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","DPM-free","Scenario 4A"
"X4","~","Y3",0.127767556549268,0.0506138097296192,2.52436157704403,"model_riclpm",4,"cross","Y[t-1] -> X[t]",0.150000000000007,-0.022232443450739,-14.8216289671586,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","RICLPM","Scenario 4A"
"Y4","~","X3",0.103737960756954,0.069424578028679,1.494254105716,"model_riclpm",4,"cross","X[t-1] -> Y[t]",0.0999999999999955,0.00373796075695867,3.73796075695884,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","RICLPM","Scenario 4A"
"X4","~","Y3",0.139841555810329,0.0531555965099111,2.63079647284655,"model_riclpm_free",4,"cross","Y[t-1] -> X[t]",0.150000000000007,-0.0101584441896785,-6.77229612645198,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","RICLPM-free","Scenario 4A"
"Y4","~","X3",0.0827285156836915,0.0845127268451771,0.978888254726958,"model_riclpm_free",4,"cross","X[t-1] -> Y[t]",0.0999999999999955,-0.017271484316304,-17.2714843163047,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","RICLPM-free","Scenario 4A"
"X5","~","Y4",0.150000000000033,0.0373124977856194,4.02010074109391,"model_covariates",5,"cross","Y[t-1] -> X[t]",0.150000000000033,0,0,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","True Model","Scenario 4A"
"Y5","~","X4",0.099999999999978,0.0566098131591138,1.76647818495544,"model_covariates",5,"cross","X[t-1] -> Y[t]",0.099999999999978,0,0,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","True Model","Scenario 4A"
"X5","~","Y4",0.116552183523288,0.0370607844831028,3.14489250966685,"model_clpm",5,"cross","Y[t-1] -> X[t]",0.150000000000033,-0.0334478164767456,-22.2985443178255,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","CLPM","Scenario 4A"
"Y5","~","X4",0.154318567510911,0.0421123344632838,3.66445055772095,"model_clpm",5,"cross","X[t-1] -> Y[t]",0.099999999999978,0.0543185675109333,54.3185675109453,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","CLPM","Scenario 4A"
"X5","~","Y4",0.117116874712495,0.040228015279356,2.91132619641309,"model_clpm_lag2",5,"cross","Y[t-1] -> X[t]",0.150000000000033,-0.032883125287538,-21.9220835250205,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","CLPM lag 2","Scenario 4A"
"Y5","~","X4",0.109991923536627,0.0527550699627219,2.08495455724634,"model_clpm_lag2",5,"cross","X[t-1] -> Y[t]",0.099999999999978,0.00999192353664882,9.99192353665102,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 4A"
"X5","~","Y4",0.133696896361854,0.043065388483528,3.10450923745856,"model_dpm",5,"cross","Y[t-1] -> X[t]",0.150000000000033,-0.0163031036381788,-10.8687357587834,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","DPM","Scenario 4A"
"Y5","~","X4",0.0914530161675516,0.0527687098894678,1.73309175757971,"model_dpm",5,"cross","X[t-1] -> Y[t]",0.099999999999978,-0.00854698383242641,-8.54698383242829,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","DPM","Scenario 4A"
"X5","~","Y4",0.145716411988005,0.0526118691296733,2.76964902404162,"model_dpm_free",5,"cross","Y[t-1] -> X[t]",0.150000000000033,-0.00428358801202791,-2.85572534135131,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","DPM-free","Scenario 4A"
"Y5","~","X4",0.0852974250435433,0.0549859690204426,1.55125801296384,"model_dpm_free",5,"cross","X[t-1] -> Y[t]",0.099999999999978,-0.0147025749564347,-14.702574956438,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","DPM-free","Scenario 4A"
"X5","~","Y4",0.119222276243926,0.0489799691186259,2.43410272381305,"model_riclpm",5,"cross","Y[t-1] -> X[t]",0.150000000000033,-0.0307777237561069,-20.5184825040667,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","RICLPM","Scenario 4A"
"Y5","~","X4",0.102756231806973,0.0659378207996134,1.55838076783356,"model_riclpm",5,"cross","X[t-1] -> Y[t]",0.099999999999978,0.00275623180699539,2.75623180699599,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","RICLPM","Scenario 4A"
"X5","~","Y4",0.136031946536415,0.0542233751367663,2.50873255663825,"model_riclpm_free",5,"cross","Y[t-1] -> X[t]",0.150000000000033,-0.0139680534636185,-9.31203564241028,"Scenario~4*italic('A')","Part-Step","Y[t-1] %->% X[t]","RICLPM-free","Scenario 4A"
"Y5","~","X4",0.0796348275833565,0.0842731590689893,0.944960749817914,"model_riclpm_free",5,"cross","X[t-1] -> Y[t]",0.099999999999978,-0.0203651724166216,-20.365172416626,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","RICLPM-free","Scenario 4A"
"X2","~","Y1",0.15000000000002,0.0445061495455524,3.3703207653696,"model_covariates",2,"cross","Y[t-1] -> X[t]",0.15000000000002,0,0,"Scenario~5*italic('A')","Part-Linear","Y[t-1] %->% X[t]","True Model","Scenario 5A"
"Y2","~","X1",0.0999999999999854,0.0469140861243419,2.13155596242339,"model_covariates",2,"cross","X[t-1] -> Y[t]",0.0999999999999854,0,0,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","True Model","Scenario 5A"
"X2","~","Y1",0.184025699818606,0.0399716506676878,4.60390543659403,"model_clpm",2,"cross","Y[t-1] -> X[t]",0.15000000000002,0.0340256998185856,22.683799879054,"Scenario~5*italic('A')","Part-Linear","Y[t-1] %->% X[t]","CLPM","Scenario 5A"
"Y2","~","X1",0.131561861527692,0.0401205237846261,3.27916610047113,"model_clpm",2,"cross","X[t-1] -> Y[t]",0.0999999999999854,0.0315618615277061,31.5618615277107,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","CLPM","Scenario 5A"
"X2","~","Y1",0.18402569981862,0.0399716629099874,4.60390402653572,"model_clpm_lag2",2,"cross","Y[t-1] -> X[t]",0.15000000000002,0.0340256998185996,22.6837998790633,"Scenario~5*italic('A')","Part-Linear","Y[t-1] %->% X[t]","CLPM lag 2","Scenario 5A"
"Y2","~","X1",0.131561861527678,0.0401205353293421,3.27916515688813,"model_clpm_lag2",2,"cross","X[t-1] -> Y[t]",0.0999999999999854,0.0315618615276924,31.561861527697,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 5A"
"X2","~","Y1",0.144461436529601,0.0426009319073621,3.3910393519968,"model_dpm",2,"cross","Y[t-1] -> X[t]",0.15000000000002,-0.00553856347041931,-3.69237564694571,"Scenario~5*italic('A')","Part-Linear","Y[t-1] %->% X[t]","DPM","Scenario 5A"
"Y2","~","X1",0.111398184022695,0.0485210865965364,2.29587158566739,"model_dpm",2,"cross","X[t-1] -> Y[t]",0.0999999999999854,0.0113981840227095,11.3981840227111,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","DPM","Scenario 5A"
"X2","~","Y1",0.146562322278135,0.0424127088374864,3.45562276721633,"model_dpm_free",2,"cross","Y[t-1] -> X[t]",0.15000000000002,-0.00343767772188466,-2.2917851479228,"Scenario~5*italic('A')","Part-Linear","Y[t-1] %->% X[t]","DPM-free","Scenario 5A"
"Y2","~","X1",0.10661687995845,0.0511607620325651,2.08395801240383,"model_dpm_free",2,"cross","X[t-1] -> Y[t]",0.0999999999999854,0.0066168799584643,6.61687995846527,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","DPM-free","Scenario 5A"
"X2","~","Y1",0.180034469933752,0.0511108981375451,3.52242821969708,"model_riclpm",2,"cross","Y[t-1] -> X[t]",0.15000000000002,0.0300344699337315,20.0229799558183,"Scenario~5*italic('A')","Part-Linear","Y[t-1] %->% X[t]","RICLPM","Scenario 5A"
"Y2","~","X1",0.0950087252471288,0.0628555681275409,1.51154031500194,"model_riclpm",2,"cross","X[t-1] -> Y[t]",0.0999999999999854,-0.00499127475285654,-4.99127475285727,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","RICLPM","Scenario 5A"
"X2","~","Y1",0.165272449467946,0.0622490273184202,2.65502059369592,"model_riclpm_free",2,"cross","Y[t-1] -> X[t]",0.15000000000002,0.0152724494679257,10.1816329786158,"Scenario~5*italic('A')","Part-Linear","Y[t-1] %->% X[t]","RICLPM-free","Scenario 5A"
"Y2","~","X1",0.111541279679687,0.0605863062188902,1.84103119402432,"model_riclpm_free",2,"cross","X[t-1] -> Y[t]",0.0999999999999854,0.0115412796797012,11.5412796797028,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","RICLPM-free","Scenario 5A"
"X3","~","Y2",0.14999999999999,0.0416063518436136,3.6052187551506,"model_covariates",3,"cross","Y[t-1] -> X[t]",0.14999999999999,0,0,"Scenario~5*italic('A')","Part-Linear","Y[t-1] %->% X[t]","True Model","Scenario 5A"
"Y3","~","X2",0.100000000000005,0.0506386420324583,1.9747764945179,"model_covariates",3,"cross","X[t-1] -> Y[t]",0.100000000000005,0,0,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","True Model","Scenario 5A"
"X3","~","Y2",0.162867125120377,0.0393250467386861,4.14156215001153,"model_clpm",3,"cross","Y[t-1] -> X[t]",0.14999999999999,0.0128671251203861,8.57808341359129,"Scenario~5*italic('A')","Part-Linear","Y[t-1] %->% X[t]","CLPM","Scenario 5A"
"Y3","~","X2",0.134382611188131,0.0416429008325713,3.22702329812295,"model_clpm",3,"cross","X[t-1] -> Y[t]",0.100000000000005,0.0343826111881263,34.3826111881246,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","CLPM","Scenario 5A"
"X3","~","Y2",0.133087036773548,0.0447026533875986,2.97716190624311,"model_clpm_lag2",3,"cross","Y[t-1] -> X[t]",0.14999999999999,-0.0169129632264424,-11.275308817629,"Scenario~5*italic('A')","Part-Linear","Y[t-1] %->% X[t]","CLPM lag 2","Scenario 5A"
"Y3","~","X2",0.103554607827597,0.0480980059434972,2.15299170508747,"model_clpm_lag2",3,"cross","X[t-1] -> Y[t]",0.100000000000005,0.00355460782759232,3.55460782759214,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 5A"
"X3","~","Y2",0.154170875020423,0.0440354606541792,3.50106193349862,"model_dpm",3,"cross","Y[t-1] -> X[t]",0.14999999999999,0.00417087502043267,2.78058334695529,"Scenario~5*italic('A')","Part-Linear","Y[t-1] %->% X[t]","DPM","Scenario 5A"
"Y3","~","X2",0.0994027238455652,0.0511709880000906,1.94256018362181,"model_dpm",3,"cross","X[t-1] -> Y[t]",0.100000000000005,-0.000597276154439649,-0.59727615443962,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","DPM","Scenario 5A"
"X3","~","Y2",0.148051861566389,0.0442704369798542,3.34426022570688,"model_dpm_free",3,"cross","Y[t-1] -> X[t]",0.14999999999999,-0.001948138433601,-1.29875895573409,"Scenario~5*italic('A')","Part-Linear","Y[t-1] %->% X[t]","DPM-free","Scenario 5A"
"Y3","~","X2",0.0997976755280076,0.0565579270570544,1.76452145120761,"model_dpm_free",3,"cross","X[t-1] -> Y[t]",0.100000000000005,-0.000202324471997264,-0.202324471997255,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","DPM-free","Scenario 5A"
"X3","~","Y2",0.171040833088018,0.0518951328195709,3.29589354135952,"model_riclpm",3,"cross","Y[t-1] -> X[t]",0.14999999999999,0.0210408330880276,14.027222058686,"Scenario~5*italic('A')","Part-Linear","Y[t-1] %->% X[t]","RICLPM","Scenario 5A"
"Y3","~","X2",0.0972611427344917,0.0673390718526371,1.44434932140638,"model_riclpm",3,"cross","X[t-1] -> Y[t]",0.100000000000005,-0.00273885726551314,-2.738857265513,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","RICLPM","Scenario 5A"
"X3","~","Y2",0.154268680030863,0.0564309649583645,2.73375938449192,"model_riclpm_free",3,"cross","Y[t-1] -> X[t]",0.14999999999999,0.00426868003087288,2.84578668724877,"Scenario~5*italic('A')","Part-Linear","Y[t-1] %->% X[t]","RICLPM-free","Scenario 5A"
"Y3","~","X2",0.105271376186748,0.0676287890611838,1.5566059609837,"model_riclpm_free",3,"cross","X[t-1] -> Y[t]",0.100000000000005,0.00527137618674339,5.27137618674314,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","RICLPM-free","Scenario 5A"
"X4","~","Y3",0.149999999999837,0.0391310180720092,3.83327619342297,"model_covariates",4,"cross","Y[t-1] -> X[t]",0.149999999999837,0,0,"Scenario~5*italic('A')","Part-Linear","Y[t-1] %->% X[t]","True Model","Scenario 5A"
"Y4","~","X3",0.100000000000107,0.0544339189989965,1.83708984837103,"model_covariates",4,"cross","X[t-1] -> Y[t]",0.100000000000107,0,0,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","True Model","Scenario 5A"
"X4","~","Y3",0.134652970737018,0.038629360921115,3.48576749721521,"model_clpm",4,"cross","Y[t-1] -> X[t]",0.149999999999837,-0.0153470292628188,-10.2313528418903,"Scenario~5*italic('A')","Part-Linear","Y[t-1] %->% X[t]","CLPM","Scenario 5A"
"Y4","~","X3",0.131036228138998,0.0428986235019412,3.05455554146321,"model_clpm",4,"cross","X[t-1] -> Y[t]",0.100000000000107,0.031036228138891,31.0362281388578,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","CLPM","Scenario 5A"
