"lhs","op","rhs","est","se","z","model","time","effect_type","effect","estRef","Bias","RelBiasPercent","Scenario","ScenarioSubtitle","effect_parsed","model_lab","Scenario_plain"
"Y4","~","X3",0.0410936678193016,0.0190106952334012,2.16160783783968,"model_clpm",4,"cross","X[t-1] -> Y[t]",0.1,-0.0589063321806985,-58.9063321806985,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","CLPM","Scenario 1"
"Y4","~","X3",0.0851255042099123,0.025894083496309,3.28744997759995,"model_clpm_lag2",4,"cross","X[t-1] -> Y[t]",0.1,-0.0148744957900878,-14.8744957900878,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 1"
"Y4","~","X3",0.0999999947726887,0.0241104416845156,4.14758037539029,"model_dpm",4,"cross","X[t-1] -> Y[t]",0.1,-5.22731137542198e-09,-5.22731137542198e-06,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","DPM","Scenario 1"
"Y4","~","X3",0.100000003076906,0.0250081990863118,3.99868869932506,"model_dpm_free",4,"cross","X[t-1] -> Y[t]",0.1,3.07690610490408e-09,3.07690610490407e-06,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","DPM-free","Scenario 1"
"Y4","~","X3",0.0999999984293586,0.0418042993619157,2.39209841943817,"model_riclpm",4,"cross","X[t-1] -> Y[t]",0.1,-1.57064156125486e-09,-1.57064156125486e-06,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","RICLPM","Scenario 1"
"Y4","~","X3",0.100000006580904,0.0429050815209737,2.33072640899237,"model_riclpm_free",4,"cross","X[t-1] -> Y[t]",0.1,6.58090383576226e-09,6.58090383576226e-06,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","RICLPM-free","Scenario 1"
"Y5","~","X4",0.0999999999999984,0.0271271200348898,3.68634782724383,"model_covariates",5,"cross","X[t-1] -> Y[t]",0.0999999999999984,0,0,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","True Model","Scenario 1"
"Y5","~","X4",0.0410936676736538,0.0190107142462651,2.16160566832607,"model_clpm",5,"cross","X[t-1] -> Y[t]",0.0999999999999984,-0.0589063323263447,-58.9063323263456,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","CLPM","Scenario 1"
"Y5","~","X4",0.0851255014837939,0.0258940847285702,3.28744971587549,"model_clpm_lag2",5,"cross","X[t-1] -> Y[t]",0.0999999999999984,-0.0148744985162045,-14.8744985162047,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 1"
"Y5","~","X4",0.099999998563408,0.0239269135156341,4.17939399070703,"model_dpm",5,"cross","X[t-1] -> Y[t]",0.0999999999999984,-1.43659042994848e-09,-1.4365904299485e-06,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","DPM","Scenario 1"
